Antibiotic,CASRN,level,name,Genus,MSC,PAF,Imputation
Ampicillin,69-53-4,species,Listeria monocytogenes,Listeria,0.02623296424518227,0.35064935064935066,FALSE
Ampicillin,69-53-4,genus,Listeria,Listeria,0.02623296424518227,0.375,FALSE
Ampicillin,69-53-4,species,Mannheimia haemolytica,Mannheimia,0.01258640093048452,0.22077922077922077,FALSE
Ampicillin,69-53-4,genus,Mannheimia,Mannheimia,0.01258640093048452,0.25,FALSE
Ampicillin,69-53-4,species,Moraxella catarrhalis,Moraxella,0.0014465696544536,0.05194805194805195,FALSE
Ampicillin,69-53-4,genus,Moraxella,Moraxella,0.0014465696544536,0.0625,FALSE
Ampicillin,69-53-4,species,Neisseria gonorrhoeae,Neisseria,0.00920869480951461,0.16883116883116883,FALSE
Ampicillin,69-53-4,species,Neisseria meningitidis,Neisseria,0.00563757277094349,0.1038961038961039,FALSE
Ampicillin,69-53-4,genus,Neisseria,Neisseria,0.00720518473837058,0.1875,FALSE
Ampicillin,69-53-4,species,Nocardia abscessus,Nocardia,0.272976658493391,0.7272727272727273,FALSE
Ampicillin,69-53-4,species,Nocardia cyriacigeorgica,Nocardia,4.074517566624541,1,FALSE
Ampicillin,69-53-4,species,Nocardia nova,Nocardia,0.16931162991378232,0.6493506493506493,FALSE
Ampicillin,69-53-4,genus,Nocardia,Nocardia,0.5731867811376228,0.8125,FALSE
Ampicillin,69-53-4,species,Pasteurella multocida,Pasteurella,0.01419984514522113,0.24675324675324675,FALSE
Ampicillin,69-53-4,genus,Pasteurella,Pasteurella,0.01419984514522113,0.28125,FALSE
Ampicillin,69-53-4,species,Proteus mirabilis,Proteus,0.08339659844672379,0.5584415584415584,FALSE
Ampicillin,69-53-4,species,Proteus vulgaris,Proteus,1.0288837394235533,0.8571428571428571,FALSE
Ampicillin,69-53-4,genus,Proteus,Proteus,0.29292559475926594,0.65625,FALSE
Ampicillin,69-53-4,species,Providencia rettgeri,Providencia,0.248029479650219,0.6883116883116883,FALSE
Ampicillin,69-53-4,species,Providencia stuartii,Providencia,0.9939957013422948,0.8441558441558441,FALSE
Ampicillin,69-53-4,genus,Providencia,Providencia,0.4965281830656582,0.75,FALSE
Ampicillin,69-53-4,species,Salmonella enterica,Salmonella,0.08452097337841193,0.5714285714285714,FALSE
Ampicillin,69-53-4,species,Salmonella Enteritidis,Salmonella,0.09323380109754376,0.5844155844155844,FALSE
Ampicillin,69-53-4,species,Salmonella Paratyphi,Salmonella,0.09877103533181827,0.5974025974025974,FALSE
Ampicillin,69-53-4,species,Salmonella Typhi,Salmonella,0.03291182247689993,0.37662337662337664,FALSE
Ampicillin,69-53-4,species,Salmonella Typhimurium,Salmonella,0.17163795118783043,0.6623376623376623,FALSE
Ampicillin,69-53-4,genus,Salmonella,Salmonella,0.08484505744473711,0.53125,FALSE
Ampicillin,69-53-4,species,Serratia liquefaciens,Serratia,0.5966746932322344,0.7792207792207793,FALSE
Ampicillin,69-53-4,species,Serratia marcescens,Serratia,1.356818475990525,0.935064935064935,FALSE
Ampicillin,69-53-4,genus,Serratia,Serratia,0.8997662184887107,0.875,FALSE
Ampicillin,69-53-4,species,Shigella flexneri,Shigella,0.702923404626522,0.8051948051948052,FALSE
Ampicillin,69-53-4,species,Shigella sonnei,Shigella,0.24896256687954124,0.7012987012987013,FALSE
Ampicillin,69-53-4,genus,Shigella,Shigella,0.41833194371877136,0.6875,FALSE
Ampicillin,69-53-4,species,Staphylococcus aureus,Staphylococcus,0.01462707575852972,0.2597402597402597,FALSE
Ampicillin,69-53-4,species,Staphylococcus aureus ATCC 29213,Staphylococcus,0.05315904101307854,0.4675324675324675,FALSE
Ampicillin,69-53-4,species,Staphylococcus capitis,Staphylococcus,0.03580171207757453,0.4025974025974026,FALSE
Ampicillin,69-53-4,species,Staphylococcus hominis,Staphylococcus,0.07295208452884903,0.4935064935064935,FALSE
Ampicillin,69-53-4,species,Staphylococcus hyicus,Staphylococcus,0.00963680968756954,0.18181818181818182,FALSE
Ampicillin,69-53-4,species,Staphylococcus lugdunensis,Staphylococcus,0.01655097510847947,0.2857142857142857,FALSE
Ampicillin,69-53-4,species,Staphylococcus saprophyticus,Staphylococcus,0.01367316226893218,0.23376623376623376,FALSE
Ampicillin,69-53-4,genus,Staphylococcus,Staphylococcus,0.02388048488937995,0.34375,FALSE
Ampicillin,69-53-4,species,Stenotrophomonas maltophilia,Stenotrophomonas,2.1786748184963933,0.974025974025974,FALSE
Ampicillin,69-53-4,genus,Stenotrophomonas,Stenotrophomonas,2.1786748184963933,1,FALSE
Ampicillin,69-53-4,species,Streptococcus agalactiae,Streptococcus,0.00477335841184117,0.09090909090909091,FALSE
Ampicillin,69-53-4,species,Streptococcus pneumoniae,Streptococcus,0.00110556202741789,0.012987012987012988,FALSE
Ampicillin,69-53-4,species,Streptococcus pneumoniae ATCC 49619,Streptococcus,NA,NA,FALSE
Ampicillin,69-53-4,species,Streptococcus pyogenes,Streptococcus,0.00124863199314458,0.025974025974025976,FALSE
Ampicillin,69-53-4,genus,Streptococcus,Streptococcus,0.00187476659125079,0.09375,FALSE
Ampicillin-sulbactam (fixed),94935-63-4,species,Escherichia coli,Escherichia,0.04168931723271995,0.6666666666666666,TRUE
Ampicillin-sulbactam (fixed),94935-63-4,genus,Escherichia,Escherichia,0.04168931723271995,0.6666666666666666,TRUE
Ampicillin-sulbactam (fixed),94935-63-4,species,Klebsiella pneumoniae,Klebsiella,0.07122422319405376,1,TRUE
Ampicillin-sulbactam (fixed),94935-63-4,genus,Klebsiella,Klebsiella,0.07122422319405376,1,TRUE
Ampicillin-sulbactam (fixed),94935-63-4,species,Proteus mirabilis,Proteus,0.0243970582357568,0.3333333333333333,TRUE
Ampicillin-sulbactam (fixed),94935-63-4,genus,Proteus,Proteus,0.0243970582357568,0.3333333333333333,TRUE
Ampicillin-sulbactam (ratio),94935-63-4,species,Acinetobacter lwoffii,Acinetobacter,0.02836508444212137,0.125,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Acinetobacter,Acinetobacter,0.02836508444212137,0.13333333333333333,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Citrobacter freundii,Citrobacter,0.08781822952683797,0.28125,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Citrobacter koseri,Citrobacter,0.12574490290420817,0.4375,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Citrobacter,Citrobacter,0.10508422690904522,0.26666666666666666,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Enterobacter cloacae,Enterobacter,0.38205549902544605,0.6875,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Enterobacter sakazakii,Enterobacter,0.2487952337204587,0.65625,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Enterobacter,Enterobacter,0.3083076177687187,0.6666666666666666,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Enterococcus faecalis,Enterococcus,0.14350461034264186,0.46875,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Enterococcus faecium,Enterococcus,0.5437158711731832,0.78125,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Enterococcus,Enterococcus,0.2793308687378066,0.6,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Escherichia coli,Escherichia,0.16457784446465476,0.5,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Escherichia,Escherichia,0.16457784446465476,0.4,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Haemophilus influenzae,Haemophilus,0.01010139604176731,0.0625,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Haemophilus parainfluenzae,Haemophilus,0.00970660223921204,0.03125,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Haemophilus,Haemophilus,0.00990203178333549,0.06666666666666667,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Klebsiella aerogenes,Klebsiella,0.41295843209193583,0.71875,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Klebsiella oxytoca,Klebsiella,0.17653312681904398,0.5625,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Klebsiella pneumoniae,Klebsiella,0.10373827455142214,0.375,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Klebsiella,Klebsiella,0.19628654199168796,0.4666666666666667,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Morganella morganii,Morganella,0.5027586972870645,0.75,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Morganella,Morganella,0.5027586972870645,0.8,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Proteus mirabilis,Proteus,0.05305527479828462,0.1875,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Proteus vulgaris,Proteus,0.2443599477074832,0.625,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Proteus,Proteus,0.1138621279237086,0.3333333333333333,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Providencia rettgeri,Providencia,0.11619408444524396,0.40625,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Providencia stuartii,Providencia,0.6661737260495952,0.84375,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Providencia,Providencia,0.2782183426372343,0.5333333333333333,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Pseudomonas fluorescens group,Pseudomonas,2.8441998051381208,0.96875,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Pseudomonas putida group,Pseudomonas,3.0886247789673527,1,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Pseudomonas,Pseudomonas,2.9638937218604378,1,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Salmonella Enteritidis,Salmonella,0.09183727885507598,0.3125,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Salmonella Group B,Salmonella,0.05937434921743064,0.21875,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Salmonella Group C,Salmonella,0.04589741890872671,0.15625,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Salmonella Group D,Salmonella,0.07231547977444616,0.25,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Salmonella Paratyphi,Salmonella,0.10069254223221402,0.34375,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Salmonella Typhi,Salmonella,0.01612487753093708,0.09375,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Salmonella Typhimurium,Salmonella,0.1651362618246873,0.53125,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Salmonella,Salmonella,0.0649055658773338,0.2,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Serratia liquefaciens,Serratia,1.061155465821527,0.875,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Serratia marcescens,Serratia,1.1662578072676777,0.90625,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Serratia,Serratia,1.1124661103778062,0.8666666666666667,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Shigella flexneri,Shigella,0.6244566922726373,0.8125,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Shigella sonnei,Shigella,0.20943969710576027,0.59375,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Shigella,Shigella,0.3616434991607704,0.7333333333333333,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,species,Stenotrophomonas maltophilia,Stenotrophomonas,1.5924942023251558,0.9375,FALSE
Ampicillin-sulbactam (ratio),94935-63-4,genus,Stenotrophomonas,Stenotrophomonas,1.5924942023251558,0.9333333333333333,FALSE
Anidulafungin,166663-25-8,species,Candida albicans EUCAST,Candida,1.7995489558369877e-4,0.16666666666666666,FALSE
Anidulafungin,166663-25-8,species,Candida glabrata EUCAST,Candida,2.983937881253009e-4,0.5,FALSE
Anidulafungin,166663-25-8,species,Candida guilliermondii EUCAST,Candida,0.03808141155123262,1,FALSE
Anidulafungin,166663-25-8,species,Candida krusei EUCAST,Candida,6.47987611005038e-4,0.6666666666666666,FALSE
Anidulafungin,166663-25-8,species,Candida parapsilosis EUCAST,Candida,0.02611278972788037,0.8333333333333334,FALSE
Anidulafungin,166663-25-8,species,Candida tropicalis EUCAST,Candida,2.840752794398327e-4,0.3333333333333333,FALSE
Anidulafungin,166663-25-8,genus,Candida,Candida,0.00146359185207469,1,TRUE
Avilamycin,11051-71-1,species,Enterococcus faecalis,Enterococcus,0.09990142633693064,0.2,TRUE
Avilamycin,11051-71-1,species,Enterococcus faecium,Enterococcus,0.19725327706254375,0.8,TRUE
Avilamycin,11051-71-1,species,Enterococcus hirae,Enterococcus,0.1437638272662007,0.6,TRUE
Avilamycin,11051-71-1,genus,Enterococcus,Enterococcus,0.14149741764945498,0.5,TRUE
Avilamycin,11051-71-1,species,Staphylococcus aureus,Staphylococcus,0.28610947126181097,1,TRUE
Avilamycin,11051-71-1,species,Staphylococcus intermedius,Staphylococcus,0.09998344339987988,0.4,TRUE
Avilamycin,11051-71-1,genus,Staphylococcus,Staphylococcus,0.16913370487893542,1,TRUE
Azithromycin,83905-01-5,species,Campylobacter coli,Campylobacter,0.0113709181067265,0.2222222222222222,FALSE
Azithromycin,83905-01-5,species,Campylobacter jejuni,Campylobacter,0.00616645888369767,0.16666666666666666,FALSE
Azithromycin,83905-01-5,genus,Campylobacter,Campylobacter,0.00837366699690299,0.2222222222222222,FALSE
Azithromycin,83905-01-5,species,Escherichia coli,Escherichia,0.21278072370797071,0.7777777777777778,FALSE
Azithromycin,83905-01-5,genus,Escherichia,Escherichia,0.21278072370797071,0.8888888888888888,FALSE
Azithromycin,83905-01-5,species,Haemophilus influenzae,Haemophilus,0.04388187544297401,0.5,FALSE
Azithromycin,83905-01-5,species,Haemophilus parainfluenzae,Haemophilus,0.01692794529749956,0.3888888888888889,FALSE
Azithromycin,83905-01-5,genus,Haemophilus,Haemophilus,0.02725490757735849,0.5555555555555556,FALSE
Azithromycin,83905-01-5,species,Legionella pneumophila,Legionella,0.00517534210147691,0.1111111111111111,FALSE
Azithromycin,83905-01-5,genus,Legionella,Legionella,0.00517534210147691,0.1111111111111111,FALSE
Azithromycin,83905-01-5,species,Neisseria gonorrhoeae,Neisseria,0.004142409968641,0.05555555555555555,FALSE
Azithromycin,83905-01-5,species,Neisseria meningitidis,Neisseria,0.0244762426074072,0.4444444444444444,FALSE
Azithromycin,83905-01-5,genus,Neisseria,Neisseria,0.01006929150297077,0.3333333333333333,FALSE
Azithromycin,83905-01-5,species,Salmonella enterica,Salmonella,0.2396879460319101,0.8333333333333334,FALSE
Azithromycin,83905-01-5,species,Salmonella Typhi,Salmonella,0.4176117246194751,0.9444444444444444,FALSE
Azithromycin,83905-01-5,genus,Salmonella,Salmonella,0.3163803036108374,1,FALSE
Azithromycin,83905-01-5,species,Shigella boydii,Shigella,0.20467830350663,0.7222222222222222,FALSE
Azithromycin,83905-01-5,species,Shigella dysenteriae,Shigella,0.2583283281597057,0.8888888888888888,FALSE
Azithromycin,83905-01-5,species,Shigella flexneri,Shigella,0.0892915593710667,0.6111111111111112,FALSE
Azithromycin,83905-01-5,species,Shigella sonnei,Shigella,0.511648662945386,1,FALSE
Azithromycin,83905-01-5,species,Shigella spp,Shigella,0.1282099209170454,0.6666666666666666,FALSE
Azithromycin,83905-01-5,genus,Shigella,Shigella,0.19869619249833015,0.7777777777777778,FALSE
Azithromycin,83905-01-5,species,Staphylococcus aureus,Staphylococcus,0.06763861870394518,0.5555555555555556,FALSE
Azithromycin,83905-01-5,genus,Staphylococcus,Staphylococcus,0.06763861870394518,0.6666666666666666,FALSE
Azithromycin,83905-01-5,species,Streptococcus pneumoniae,Streptococcus,0.01344697055141496,0.2777777777777778,FALSE
Azithromycin,83905-01-5,species,Streptococcus pyogenes,Streptococcus,0.01452030726248487,0.3333333333333333,FALSE
Azithromycin,83905-01-5,genus,Streptococcus,Streptococcus,0.01397333690126058,0.4444444444444444,FALSE
Aztreonam,78110-38-0,species,Acinetobacter baumannii,Acinetobacter,0.7529583116892051,1,FALSE
Aztreonam,78110-38-0,genus,Acinetobacter,Acinetobacter,0.7529583116892051,1,FALSE
Aztreonam,78110-38-0,species,Burkholderia cepacia complex,Burkholderia,0.04180820557084952,0.6153846153846154,FALSE
Aztreonam,78110-38-0,genus,Burkholderia,Burkholderia,0.04180820557084952,0.6363636363636364,FALSE
Aztreonam,78110-38-0,species,Citrobacter freundii,Citrobacter,0.00124487424549187,0.07692307692307693,FALSE
Aztreonam,78110-38-0,genus,Citrobacter,Citrobacter,0.00124487424549187,0.09090909090909091,FALSE
Aztreonam,78110-38-0,species,Enterobacter cloacae,Enterobacter,0.00351751328375222,0.3076923076923077,FALSE
Aztreonam,78110-38-0,genus,Enterobacter,Enterobacter,0.00351751328375222,0.2727272727272727,FALSE
Aztreonam,78110-38-0,species,Escherichia coli,Escherichia,0.00510871500752741,0.46153846153846156,FALSE
Aztreonam,78110-38-0,genus,Escherichia,Escherichia,0.00510871500752741,0.45454545454545453,FALSE
Aztreonam,78110-38-0,species,Klebsiella aerogenes,Klebsiella,0.018840728329072,0.5384615384615384,FALSE
Aztreonam,78110-38-0,species,Klebsiella oxytoca,Klebsiella,0.00252801974204947,0.15384615384615385,FALSE
Aztreonam,78110-38-0,species,Klebsiella pneumoniae,Klebsiella,0.08628085071095833,0.7692307692307693,FALSE
Aztreonam,78110-38-0,genus,Klebsiella,Klebsiella,0.01601760288837283,0.5454545454545454,FALSE
Aztreonam,78110-38-0,species,Moraxella catarrhalis,Moraxella,0.04655053903564481,0.6923076923076923,FALSE
Aztreonam,78110-38-0,genus,Moraxella,Moraxella,0.04655053903564481,0.7272727272727273,FALSE
Aztreonam,78110-38-0,species,Pseudomonas aeruginosa,Pseudomonas,0.0975751311713614,0.8461538461538461,FALSE
Aztreonam,78110-38-0,genus,Pseudomonas,Pseudomonas,0.0975751311713614,0.8181818181818182,FALSE
Aztreonam,78110-38-0,species,Salmonella enterica,Salmonella,0.00375189324071415,0.38461538461538464,FALSE
Aztreonam,78110-38-0,genus,Salmonella,Salmonella,0.00375189324071415,0.36363636363636365,FALSE
Aztreonam,78110-38-0,species,Serratia marcescens,Serratia,0.00291194882800754,0.23076923076923078,FALSE
Aztreonam,78110-38-0,genus,Serratia,Serratia,0.00291194882800754,0.18181818181818182,FALSE
Aztreonam,78110-38-0,species,Stenotrophomonas maltophilia,Stenotrophomonas,0.3886045893464219,0.9230769230769231,FALSE
Aztreonam,78110-38-0,genus,Stenotrophomonas,Stenotrophomonas,0.3886045893464219,0.9090909090909091,FALSE
Bacitracin,55852-84-1,species,Enterococcus faecalis,Enterococcus,0.48531623394918,1,TRUE
Bacitracin,55852-84-1,species,Enterococcus faecium,Enterococcus,0.41604554821577583,0.5,TRUE
Bacitracin,55852-84-1,genus,Enterococcus,Enterococcus,0.44934803728446654,1,TRUE
Bedaquiline,843663-66-1,species,Mycobacterium tuberculosis 7H10,Mycobacterium,0.00203080187563788,0.75,TRUE
Bedaquiline,843663-66-1,species,Mycobacterium tuberculosis 7H11,Mycobacterium,0.00180849418369554,0.5,TRUE
Bedaquiline,843663-66-1,species,Mycobacterium tuberculosis 7H9,Mycobacterium,0.00145334086181686,0.25,TRUE
Bedaquiline,843663-66-1,species,Mycobacterium tuberculosis MGIT 960,Mycobacterium,0.01571363515713326,1,TRUE
Bedaquiline,843663-66-1,genus,Mycobacterium,Mycobacterium,0.00302626674469208,1,TRUE
Benzylpenicillin,61-33-6,species,Actinomyces israelii,Actinomyces,0.00262992882958585,0.4583333333333333,FALSE
Benzylpenicillin,61-33-6,species,Actinomyces spp,Actinomyces,0.00243371687399589,0.4166666666666667,FALSE
Benzylpenicillin,61-33-6,genus,Actinomyces,Actinomyces,0.00252992137624301,0.4375,FALSE
Benzylpenicillin,61-33-6,species,Aerococcus sanguinicola,Aerococcus,0.00295693061439754,0.5138888888888888,FALSE
Benzylpenicillin,61-33-6,species,Aerococcus spp,Aerococcus,0.00161903115437999,0.2361111111111111,FALSE
Benzylpenicillin,61-33-6,species,Aerococcus urinae,Aerococcus,0.00134678050507665,0.16666666666666666,FALSE
Benzylpenicillin,61-33-6,genus,Aerococcus,Aerococcus,0.00186122004117358,0.3125,FALSE
Benzylpenicillin,61-33-6,species,Bacteroides fragilis,Bacteroides,0.3236375909061752,0.9305555555555556,FALSE
Benzylpenicillin,61-33-6,species,Bacteroides fragilis group,Bacteroides,0.4703133583269406,0.9583333333333334,FALSE
Benzylpenicillin,61-33-6,species,Bacteroides thetaiotaomicron,Bacteroides,0.8894137107525594,0.9722222222222222,FALSE
Benzylpenicillin,61-33-6,genus,Bacteroides,Bacteroides,0.5134719193597159,1,FALSE
Benzylpenicillin,61-33-6,species,Clostridium butyricum,Clostridium,NA,NA,FALSE
Benzylpenicillin,61-33-6,species,Clostridium difficile,Clostridium,0.02743075472673287,0.7777777777777778,FALSE
Benzylpenicillin,61-33-6,species,Clostridium perfringens,Clostridium,0.00114961323064431,0.08333333333333333,FALSE
Benzylpenicillin,61-33-6,species,Clostridium ramnosum,Clostridium,NA,NA,FALSE
Benzylpenicillin,61-33-6,species,Clostridium septicum,Clostridium,NA,NA,FALSE
Benzylpenicillin,61-33-6,species,Clostridium sporogenes,Clostridium,0.0034597489639321,0.5416666666666666,FALSE
